COMMUNITY_NAME,YEAR,COMM_CODE_x,WARD,DWELLING_TYPE,DWELLING_TYPE_CODE,DWELLING_TYPE_DESCRIPTION,DWELLINGS_TOTAL,RES_CNT,OCPD_DWELLING_CNT,DWELLINGS_VACANT,OCPD_OWNERSHIP_CNT,RENOVATION_DWELLING_CNT,UNDER_CONST_DWELLING_CNT,INACTIVE_CNT,OTHER_PURPOSE_CNT,COMM_CODE_y,CLASS,CLASS_CODE,SECTOR,SRG,COMM_STRUCTURE,WARD_NUM,AREA_TYPE,COMM_CODE,Number of taxable accounts,MEDIAN_ASSESSMENT,ASSESSMENT_PER_PERSON,VACANCY_RATE
,2017,SCE,1,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2667,7649,"2,640",20,"2,516",5,0,0,2,SCE,Residential,1,NORTHWEST,ESTABLISHED,1980s/1990s,1,Suburban,SCE,"2,905",509000,66.54464636,0.007499063
,2017,SCE,1,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",162,269,160,1,153,0,0,1,0,SCE,Residential,1,NORTHWEST,ESTABLISHED,1980s/1990s,1,Suburban,SCE,"2,905",509000,1892.193309,0.00617284
,2017,SCE,1,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",75,145,75,0,66,0,0,0,0,SCE,Residential,1,NORTHWEST,ESTABLISHED,1980s/1990s,1,Suburban,SCE,"2,905",509000,3510.344828,0
,2017,SCE,1,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,10,14,9,1,0,0,0,0,0,SCE,Residential,1,NORTHWEST,ESTABLISHED,1980s/1990s,1,Suburban,SCE,"2,905",509000,36357.14286,0.1
,2017,SCE,1,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,121,1,0,0,0,0,0,0,SCE,Residential,1,NORTHWEST,ESTABLISHED,1980s/1990s,1,Suburban,SCE,"2,905",509000,4206.61157,0
,2017,SCE,1,OTHER - INSTITUTIONS,12,"A structure where multiple residents are temporarily living and where the cooking is centrally provided for and which is not prepared by the residents, e.g. hospice, jail, etc.",13,53,11,2,0,0,0,0,0,SCE,Residential,1,NORTHWEST,ESTABLISHED,1980s/1990s,1,Suburban,SCE,"2,905",509000,9603.773585,0.153846154
SECTION 23,2016,S23,9,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1,0,0,0,0,0,0,1,0,S23,Industrial,2,SOUTHEAST,,EMPLOYMENT,12,Suburban,,,0,,0
,2017,S23,12,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1,0,1,0,0,0,0,0,0,S23,Industrial,2,SOUTHEAST,,EMPLOYMENT,12,Suburban,,,0,,0
SETON,2016,SET,12,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,309,1,0,0,0,0,0,0,SET,Residential,1,SOUTHEAST,DEVELOPING,2000s,12,Suburban,,,0,0,0
,2016,SET,12,OTHER - INSTITUTIONS,12,"A structure where multiple residents are temporarily living and where the cooking is centrally provided for and which is not prepared by the residents, e.g. hospice, jail, etc.",1,38,1,0,0,0,0,0,0,SET,Residential,1,SOUTHEAST,DEVELOPING,2000s,12,Suburban,,,0,0,0
,2016,SET,12,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2,0,2,0,0,0,0,0,0,SET,Residential,1,SOUTHEAST,DEVELOPING,2000s,12,Suburban,,,0,,0
,2017,SET,12,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,311,1,0,0,0,0,0,0,SET,Residential,1,SOUTHEAST,DEVELOPING,2000s,12,Suburban,,,0,0,0
,2017,SET,12,OTHER - INSTITUTIONS,12,"A structure where multiple residents are temporarily living and where the cooking is centrally provided for and which is not prepared by the residents, e.g. hospice, jail, etc.",1,24,1,0,0,0,0,0,0,SET,Residential,1,SOUTHEAST,DEVELOPING,2000s,12,Suburban,,,0,0,0
,2017,SET,12,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2,15,1,1,0,0,0,0,0,SET,Residential,1,SOUTHEAST,DEVELOPING,2000s,12,Suburban,,,0,0,0.5
SHAGANAPPI,2016,SHG,8,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,372,808,333,30,218,4,5,0,0,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,632,588000,727.7227723,0.080645161
,2016,SHG,8,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",124,286,102,15,48,3,4,0,0,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,632,588000,2055.944056,0.120967742
,2016,SHG,8,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,152,203,135,15,19,0,0,0,2,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,632,588000,2896.551724,0.098684211
,2016,SHG,8,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",42,68,38,4,15,0,0,0,0,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,632,588000,8647.058824,0.095238095
,2016,SHG,8,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,96,183,78,16,18,0,0,2,0,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,632,588000,3213.114754,0.166666667
,2016,SHG,8,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,3,12,1,2,0,0,0,0,0,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,632,588000,49000,0.666666667
,2017,SHG,8,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,369,836,335,21,231,3,5,0,5,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,746,573000,685.4066986,0.056910569
,2017,SHG,8,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",127,287,117,6,57,1,2,1,0,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,746,573000,1996.515679,0.047244094
,2017,SHG,8,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,230,256,167,37,48,1,23,0,2,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,746,573000,2238.28125,0.160869565
,2017,SHG,8,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",42,72,37,5,12,0,0,0,0,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,746,573000,7958.333333,0.119047619
,2017,SHG,8,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,91,92,60,19,6,0,0,11,1,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,746,573000,6228.26087,0.208791209
,2017,SHG,8,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,3,150,3,0,0,0,0,0,0,SHG,Residential,1,CENTRE,ESTABLISHED,1950s,8,Inner-City,SHG,746,573000,3820,0
SHAWNEE SLOPES,2016,SHS,13,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,414,1133,395,5,376,3,9,0,2,SHS,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHS,"1,021",535000,472.1977052,0.012077295
,2016,SHS,13,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",96,162,94,1,91,1,0,0,0,SHS,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHS,"1,021",535000,3302.469136,0.010416667
,2016,SHS,13,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,146,199,134,10,94,0,0,0,2,SHS,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHS,"1,021",535000,2688.442211,0.068493151
,2016,SHS,13,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",48,79,46,1,32,0,0,0,1,SHS,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHS,"1,021",535000,6772.151899,0.020833333
,2017,SHS,13,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,442,1167,408,5,387,2,27,0,0,SHS,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHS,"1,029",503000,431.0197087,0.011312217
,2017,SHS,13,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",96,164,93,2,90,1,0,0,0,SHS,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHS,"1,029",503000,3067.073171,0.020833333
,2017,SHS,13,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,146,218,138,8,99,0,0,0,0,SHS,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHS,"1,029",503000,2307.33945,0.054794521
,2017,SHS,13,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",48,76,46,1,33,0,0,0,1,SHS,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHS,"1,029",503000,6618.421053,0.020833333
,2017,SHS,13,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,0,0,0,0,0,1,0,0,SHS,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHS,"1,029",503000,,0
SHAWNESSY,2016,SHN,13,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2682,8061,"2,624",46,"2,301",10,0,2,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",404000,50.11785138,0.01715138
,2016,SHN,13,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",66,112,65,0,65,1,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",404000,3607.142857,0
,2016,SHN,13,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,257,484,250,7,131,0,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",404000,834.7107438,0.027237354
,2016,SHN,13,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",254,556,246,8,175,0,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",404000,726.618705,0.031496063
,2016,SHN,13,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,52,120,48,4,16,0,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",404000,3366.666667,0.076923077
,2016,SHN,13,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,77,1,0,0,0,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",404000,5246.753247,0
,2016,SHN,13,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1,0,1,0,0,0,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",404000,,0
,2017,SHN,13,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2682,8072,"2,644",29,"2,302",7,0,0,2,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",392000,48.5629336,0.010812826
,2017,SHN,13,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",66,110,65,0,65,0,0,0,1,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",392000,3563.636364,0
,2017,SHN,13,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,257,476,248,9,118,0,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",392000,823.5294118,0.035019455
,2017,SHN,13,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",254,600,251,3,170,0,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",392000,653.3333333,0.011811024
,2017,SHN,13,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,61,112,48,11,0,0,0,2,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",392000,3500,0.180327869
,2017,SHN,13,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,78,1,0,0,0,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",392000,5025.641026,0
,2017,SHN,13,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1,0,0,1,0,0,0,0,0,SHN,Residential,1,SOUTH,ESTABLISHED,1980s/1990s,13,Suburban,SHN,"3,604",392000,,1
SHEPARD INDUSTRIAL,2016,SHI,9,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,148,265,143,2,130,3,0,0,0,SHI,Industrial,2,SOUTHEAST,,EMPLOYMENT,12,Suburban,,,0,0,0.013513514
,2016,SHI,12,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,0,0,0,0,0,0,0,0,0,SHI,Industrial,2,SOUTHEAST,,EMPLOYMENT,12,Suburban,,,0,,
,2016,SHI,9,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,0,0,0,0,0,0,0,0,0,SHI,Industrial,2,SOUTHEAST,,EMPLOYMENT,12,Suburban,,,0,,
,2016,SHI,12,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2,8,2,0,0,0,0,0,0,SHI,Industrial,2,SOUTHEAST,,EMPLOYMENT,12,Suburban,,,0,0,0
,2017,SHI,12,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,148,248,143,5,131,0,0,0,0,SHI,Industrial,2,SOUTHEAST,,EMPLOYMENT,12,Suburban,,,0,0,0.033783784
,2017,SHI,12,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2,0,0,2,0,0,0,0,0,SHI,Industrial,2,SOUTHEAST,,EMPLOYMENT,12,Suburban,,,0,,1
SHERWOOD,2016,SHW,2,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,3,0,2,1,0,0,0,0,0,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,440",574000,,0.333333333
,2016,SHW,2,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1160,4216,"1,106",20,"1,041",0,26,0,8,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,440",574000,136.1480076,0.017241379
,2016,SHW,2,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,257,486,253,4,86,0,0,0,0,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,440",574000,1181.069959,0.015564202
,2016,SHW,2,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",136,180,83,17,67,0,34,0,2,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,440",574000,3188.888889,0.125
,2016,SHW,2,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,9,12,7,1,0,0,0,1,0,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,440",574000,47833.33333,0.111111111
,2017,SHW,2,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1316,4504,"1,181",22,"1,111",1,99,4,9,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,587",543000,120.5595027,0.016717325
,2017,SHW,2,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",1,0,1,0,0,0,0,0,0,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,587",543000,,0
,2017,SHW,2,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,259,470,244,7,73,0,2,6,0,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,587",543000,1155.319149,0.027027027
,2017,SHW,2,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",212,301,141,25,115,0,41,0,5,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,587",543000,1803.986711,0.117924528
,2017,SHW,2,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,3,11,3,0,0,0,0,0,0,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,587",543000,49363.63636,0
,2017,SHW,2,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,14,23,14,0,0,0,0,0,0,SHW,Residential,1,NORTH,COMPLETE,2010s,2,Suburban,SHW,"1,587",543000,23608.69565,0
SIGNAL HILL,2016,SIG,6,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3405,10568,"3,351",36,"3,198",12,1,5,0,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,088",575000,54.40953823,0.010572687
,2016,SIG,6,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",377,697,372,3,345,2,0,0,0,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,088",575000,824.964132,0.00795756
,2016,SIG,6,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,1082,1514,"1,031",44,781,0,0,3,4,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,088",575000,379.7886394,0.040665434
,2016,SIG,6,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",387,773,370,16,295,1,0,0,0,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,088",575000,743.85511,0.041343669
,2016,SIG,6,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,8,10,6,2,0,0,0,0,0,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,088",575000,57500,0.25
,2016,SIG,6,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,54,1,0,0,0,0,0,0,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,088",575000,10648.14815,0
,2017,SIG,6,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3405,10485,"3,369",30,"3,194",6,0,0,0,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,092",555000,52.93276109,0.008810573
,2017,SIG,6,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",425,756,390,4,365,2,27,0,2,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,092",555000,734.1269841,0.009411765
,2017,SIG,6,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,1083,1460,"1,015",64,771,2,0,0,2,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,092",555000,380.1369863,0.059095106
,2017,SIG,6,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",387,771,374,13,289,0,0,0,0,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,092",555000,719.844358,0.033591731
,2017,SIG,6,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,8,7,4,1,0,0,0,3,0,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,092",555000,79285.71429,0.125
,2017,SIG,6,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,54,1,0,0,0,0,0,0,SIG,Residential,1,WEST,ESTABLISHED,1980s/1990s,6,Suburban,SIG,"6,092",555000,10277.77778,0
SILVER SPRINGS,2016,SIL,1,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2550,6791,"2,514",29,"2,361",6,1,0,0,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,468",476000,70.09276984,0.011372549
,2016,SIL,1,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",210,551,207,3,130,0,0,0,0,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,468",476000,863.8838475,0.014285714
,2016,SIL,1,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,240,451,212,28,0,0,0,0,0,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,468",476000,1055.432373,0.116666667
,2016,SIL,1,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",514,1049,495,17,372,2,0,0,0,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,468",476000,453.7654909,0.03307393
,2016,SIL,1,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,18,33,17,1,0,0,0,0,0,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,468",476000,14424.24242,0.055555556
,2017,SIL,1,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2550,6774,"2,518",24,"2,370",5,1,1,1,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,469",459000,67.75907883,0.009411765
,2017,SIL,1,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",209,527,202,5,129,0,0,0,2,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,469",459000,870.9677419,0.023923445
,2017,SIL,1,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,240,447,216,24,0,0,0,0,0,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,469",459000,1026.845638,0.1
,2017,SIL,1,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",514,997,488,25,363,1,0,0,0,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,469",459000,460.3811434,0.048638132
,2017,SIL,1,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,20,29,15,5,0,0,0,0,0,SIL,Residential,1,NORTHWEST,ESTABLISHED,1960s/1970s,1,Inner-City,SIL,"3,469",459000,15827.58621,0.25
SILVERADO,2016,SVO,14,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1756,5424,"1,710",30,"1,566",3,6,1,6,SVO,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,13,Suburban,SVO,"2,501",442000,81.48967552,0.017084282
,2016,SVO,14,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",120,368,116,4,103,0,0,0,0,SVO,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,13,Suburban,SVO,"2,501",442000,1201.086957,0.033333333
,2016,SVO,14,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1,0,1,0,0,0,0,0,0,SVO,Residential,1,SOUTH,DEVELOPING,BUILDING OUT,13,Suburban,SVO,"2,501",442000,,0
