COMMUNITY_NAME,YEAR,COMM_CODE_x,WARD,DWELLING_TYPE,DWELLING_TYPE_CODE,DWELLING_TYPE_DESCRIPTION,DWELLINGS_TOTAL,RES_CNT,OCPD_DWELLING_CNT,DWELLINGS_VACANT,OCPD_OWNERSHIP_CNT,RENOVATION_DWELLING_CNT,UNDER_CONST_DWELLING_CNT,INACTIVE_CNT,OTHER_PURPOSE_CNT,COMM_CODE_y,CLASS,CLASS_CODE,SECTOR,SRG,COMM_STRUCTURE,WARD_NUM,AREA_TYPE,COMM_CODE,Number of taxable accounts,MEDIAN_ASSESSMENT,ASSESSMENT_PER_PERSON,VACANCY_RATE
SETON,2016,SET,12.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,309.0,1,0.0,0,0.0,0,0.0,0.0,SET,Residential,1.0,SOUTHEAST,DEVELOPING,2000s,12.0,Suburban,,,0.0,0.0,0.0
SETON,2016,SET,12.0,OTHER - INSTITUTIONS,12,"A structure where multiple residents are temporarily living and where the cooking is centrally provided for and which is not prepared by the residents, e.g. hospice, jail, etc.",1.0,38.0,1,0.0,0,0.0,0,0.0,0.0,SET,Residential,1.0,SOUTHEAST,DEVELOPING,2000s,12.0,Suburban,,,0.0,0.0,0.0
SETON,2016,SET,12.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2.0,0.0,2,0.0,0,0.0,0,0.0,0.0,SET,Residential,1.0,SOUTHEAST,DEVELOPING,2000s,12.0,Suburban,,,0.0,,0.0
SETON,2017,SET,12.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,311.0,1,0.0,0,0.0,0,0.0,0.0,SET,Residential,1.0,SOUTHEAST,DEVELOPING,2000s,12.0,Suburban,,,0.0,0.0,0.0
SETON,2017,SET,12.0,OTHER - INSTITUTIONS,12,"A structure where multiple residents are temporarily living and where the cooking is centrally provided for and which is not prepared by the residents, e.g. hospice, jail, etc.",1.0,24.0,1,0.0,0,0.0,0,0.0,0.0,SET,Residential,1.0,SOUTHEAST,DEVELOPING,2000s,12.0,Suburban,,,0.0,0.0,0.0
SETON,2017,SET,12.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2.0,15.0,1,1.0,0,0.0,0,0.0,0.0,SET,Residential,1.0,SOUTHEAST,DEVELOPING,2000s,12.0,Suburban,,,0.0,0.0,0.5
SHAGANAPPI,2016,SHG,8.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,372.0,808.0,333,30.0,218,4.0,5,0.0,0.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,632,588000.0,727.7227722772277,0.08064516129032258
SHAGANAPPI,2016,SHG,8.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",124.0,286.0,102,15.0,48,3.0,4,0.0,0.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,632,588000.0,2055.944055944056,0.12096774193548387
SHAGANAPPI,2016,SHG,8.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,152.0,203.0,135,15.0,19,0.0,0,0.0,2.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,632,588000.0,2896.551724137931,0.09868421052631579
SHAGANAPPI,2016,SHG,8.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",42.0,68.0,38,4.0,15,0.0,0,0.0,0.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,632,588000.0,8647.058823529413,0.09523809523809523
SHAGANAPPI,2016,SHG,8.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,96.0,183.0,78,16.0,18,0.0,0,2.0,0.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,632,588000.0,3213.1147540983607,0.16666666666666666
SHAGANAPPI,2016,SHG,8.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,3.0,12.0,1,2.0,0,0.0,0,0.0,0.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,632,588000.0,49000.0,0.6666666666666666
SHAGANAPPI,2017,SHG,8.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,369.0,836.0,335,21.0,231,3.0,5,0.0,5.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,746,573000.0,685.4066985645933,0.056910569105691054
SHAGANAPPI,2017,SHG,8.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",127.0,287.0,117,6.0,57,1.0,2,1.0,0.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,746,573000.0,1996.5156794425086,0.047244094488188976
SHAGANAPPI,2017,SHG,8.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,230.0,256.0,167,37.0,48,1.0,23,0.0,2.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,746,573000.0,2238.28125,0.1608695652173913
SHAGANAPPI,2017,SHG,8.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",42.0,72.0,37,5.0,12,0.0,0,0.0,0.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,746,573000.0,7958.333333333333,0.11904761904761904
SHAGANAPPI,2017,SHG,8.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,91.0,92.0,60,19.0,6,0.0,0,11.0,1.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,746,573000.0,6228.260869565217,0.2087912087912088
SHAGANAPPI,2017,SHG,8.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,3.0,150.0,3,0.0,0,0.0,0,0.0,0.0,SHG,Residential,1.0,CENTRE,ESTABLISHED,1950s,8.0,Inner-City,SHG,746,573000.0,3820.0,0.0
SHAWNEE SLOPES,2016,SHS,13.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,414.0,1133.0,395,5.0,376,3.0,9,0.0,2.0,SHS,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHS,"1,021",535000.0,472.19770520741395,0.012077294685990338
SHAWNEE SLOPES,2016,SHS,13.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",96.0,162.0,94,1.0,91,1.0,0,0.0,0.0,SHS,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHS,"1,021",535000.0,3302.4691358024693,0.010416666666666666
SHAWNEE SLOPES,2016,SHS,13.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,146.0,199.0,134,10.0,94,0.0,0,0.0,2.0,SHS,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHS,"1,021",535000.0,2688.4422110552764,0.0684931506849315
SHAWNEE SLOPES,2016,SHS,13.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",48.0,79.0,46,1.0,32,0.0,0,0.0,1.0,SHS,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHS,"1,021",535000.0,6772.151898734177,0.020833333333333332
SHAWNEE SLOPES,2017,SHS,13.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,442.0,1167.0,408,5.0,387,2.0,27,0.0,0.0,SHS,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHS,"1,029",503000.0,431.01970865467007,0.011312217194570135
SHAWNEE SLOPES,2017,SHS,13.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",96.0,164.0,93,2.0,90,1.0,0,0.0,0.0,SHS,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHS,"1,029",503000.0,3067.0731707317073,0.020833333333333332
SHAWNEE SLOPES,2017,SHS,13.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,146.0,218.0,138,8.0,99,0.0,0,0.0,0.0,SHS,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHS,"1,029",503000.0,2307.3394495412845,0.0547945205479452
SHAWNEE SLOPES,2017,SHS,13.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",48.0,76.0,46,1.0,33,0.0,0,0.0,1.0,SHS,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHS,"1,029",503000.0,6618.421052631579,0.020833333333333332
SHAWNEE SLOPES,2017,SHS,13.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,0.0,0,0.0,0,0.0,1,0.0,0.0,SHS,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHS,"1,029",503000.0,,0.0
SHAWNESSY,2016,SHN,13.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2682.0,8061.0,"2,624",46.0,"2,301",10.0,0,2.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",404000.0,50.117851383203075,0.01715137956748695
SHAWNESSY,2016,SHN,13.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",66.0,112.0,65,0.0,65,1.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",404000.0,3607.1428571428573,0.0
SHAWNESSY,2016,SHN,13.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,257.0,484.0,250,7.0,131,0.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",404000.0,834.7107438016529,0.027237354085603113
SHAWNESSY,2016,SHN,13.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",254.0,556.0,246,8.0,175,0.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",404000.0,726.6187050359712,0.031496062992125984
SHAWNESSY,2016,SHN,13.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,52.0,120.0,48,4.0,16,0.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",404000.0,3366.6666666666665,0.07692307692307693
SHAWNESSY,2016,SHN,13.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,77.0,1,0.0,0,0.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",404000.0,5246.7532467532465,0.0
SHAWNESSY,2016,SHN,13.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",404000.0,,0.0
SHAWNESSY,2017,SHN,13.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2682.0,8072.0,"2,644",29.0,"2,302",7.0,0,0.0,2.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",392000.0,48.56293359762141,0.01081282624906786
SHAWNESSY,2017,SHN,13.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",66.0,110.0,65,0.0,65,0.0,0,0.0,1.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",392000.0,3563.6363636363635,0.0
SHAWNESSY,2017,SHN,13.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,257.0,476.0,248,9.0,118,0.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",392000.0,823.5294117647059,0.03501945525291829
SHAWNESSY,2017,SHN,13.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",254.0,600.0,251,3.0,170,0.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",392000.0,653.3333333333334,0.011811023622047244
SHAWNESSY,2017,SHN,13.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,61.0,112.0,48,11.0,0,0.0,0,2.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",392000.0,3500.0,0.18032786885245902
SHAWNESSY,2017,SHN,13.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,78.0,1,0.0,0,0.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",392000.0,5025.641025641025,0.0
SHAWNESSY,2017,SHN,13.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,1.0,0.0,0,1.0,0,0.0,0,0.0,0.0,SHN,Residential,1.0,SOUTH,ESTABLISHED,1980s/1990s,13.0,Suburban,SHN,"3,604",392000.0,,1.0
SHEPARD INDUSTRIAL,2016,SHI,9.0,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,148.0,265.0,143,2.0,130,3.0,0,0.0,0.0,SHI,Industrial,2.0,SOUTHEAST,,EMPLOYMENT,12.0,Suburban,,,0.0,0.0,0.013513513513513514
SHEPARD INDUSTRIAL,2016,SHI,12.0,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,SHI,Industrial,2.0,SOUTHEAST,,EMPLOYMENT,12.0,Suburban,,,0.0,,
SHEPARD INDUSTRIAL,2016,SHI,9.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,SHI,Industrial,2.0,SOUTHEAST,,EMPLOYMENT,12.0,Suburban,,,0.0,,
SHEPARD INDUSTRIAL,2016,SHI,12.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2.0,8.0,2,0.0,0,0.0,0,0.0,0.0,SHI,Industrial,2.0,SOUTHEAST,,EMPLOYMENT,12.0,Suburban,,,0.0,0.0,0.0
SHEPARD INDUSTRIAL,2017,SHI,12.0,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,148.0,248.0,143,5.0,131,0.0,0,0.0,0.0,SHI,Industrial,2.0,SOUTHEAST,,EMPLOYMENT,12.0,Suburban,,,0.0,0.0,0.033783783783783786
SHEPARD INDUSTRIAL,2017,SHI,12.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,2.0,0.0,0,2.0,0,0.0,0,0.0,0.0,SHI,Industrial,2.0,SOUTHEAST,,EMPLOYMENT,12.0,Suburban,,,0.0,,1.0
SHERWOOD,2016,SHW,2.0,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,3.0,0.0,2,1.0,0,0.0,0,0.0,0.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,440",574000.0,,0.3333333333333333
SHERWOOD,2016,SHW,2.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1160.0,4216.0,"1,106",20.0,"1,041",0.0,26,0.0,8.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,440",574000.0,136.14800759013283,0.017241379310344827
SHERWOOD,2016,SHW,2.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,257.0,486.0,253,4.0,86,0.0,0,0.0,0.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,440",574000.0,1181.0699588477366,0.01556420233463035
SHERWOOD,2016,SHW,2.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",136.0,180.0,83,17.0,67,0.0,34,0.0,2.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,440",574000.0,3188.8888888888887,0.125
SHERWOOD,2016,SHW,2.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,9.0,12.0,7,1.0,0,0.0,0,1.0,0.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,440",574000.0,47833.333333333336,0.1111111111111111
SHERWOOD,2017,SHW,2.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1316.0,4504.0,"1,181",22.0,"1,111",1.0,99,4.0,9.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,587",543000.0,120.5595026642984,0.016717325227963525
SHERWOOD,2017,SHW,2.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,587",543000.0,,0.0
SHERWOOD,2017,SHW,2.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,259.0,470.0,244,7.0,73,0.0,2,6.0,0.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,587",543000.0,1155.3191489361702,0.02702702702702703
SHERWOOD,2017,SHW,2.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",212.0,301.0,141,25.0,115,0.0,41,0.0,5.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,587",543000.0,1803.9867109634552,0.1179245283018868
SHERWOOD,2017,SHW,2.0,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,3.0,11.0,3,0.0,0,0.0,0,0.0,0.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,587",543000.0,49363.63636363636,0.0
SHERWOOD,2017,SHW,2.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,14.0,23.0,14,0.0,0,0.0,0,0.0,0.0,SHW,Residential,1.0,NORTH,COMPLETE,2010s,2.0,Suburban,SHW,"1,587",543000.0,23608.695652173912,0.0
SIGNAL HILL,2016,SIG,6.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3405.0,10568.0,"3,351",36.0,"3,198",12.0,1,5.0,0.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,088",575000.0,54.409538228614686,0.010572687224669603
SIGNAL HILL,2016,SIG,6.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",377.0,697.0,372,3.0,345,2.0,0,0.0,0.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,088",575000.0,824.9641319942612,0.007957559681697613
SIGNAL HILL,2016,SIG,6.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,1082.0,1514.0,"1,031",44.0,781,0.0,0,3.0,4.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,088",575000.0,379.7886393659181,0.04066543438077634
SIGNAL HILL,2016,SIG,6.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",387.0,773.0,370,16.0,295,1.0,0,0.0,0.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,088",575000.0,743.8551099611901,0.041343669250646
SIGNAL HILL,2016,SIG,6.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,8.0,10.0,6,2.0,0,0.0,0,0.0,0.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,088",575000.0,57500.0,0.25
SIGNAL HILL,2016,SIG,6.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,54.0,1,0.0,0,0.0,0,0.0,0.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,088",575000.0,10648.148148148148,0.0
SIGNAL HILL,2017,SIG,6.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3405.0,10485.0,"3,369",30.0,"3,194",6.0,0,0.0,0.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,092",555000.0,52.93276108726752,0.00881057268722467
SIGNAL HILL,2017,SIG,6.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",425.0,756.0,390,4.0,365,2.0,27,0.0,2.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,092",555000.0,734.1269841269841,0.009411764705882352
SIGNAL HILL,2017,SIG,6.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,1083.0,1460.0,"1,015",64.0,771,2.0,0,0.0,2.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,092",555000.0,380.13698630136986,0.05909510618651893
SIGNAL HILL,2017,SIG,6.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",387.0,771.0,374,13.0,289,0.0,0,0.0,0.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,092",555000.0,719.8443579766537,0.03359173126614987
SIGNAL HILL,2017,SIG,6.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,8.0,7.0,4,1.0,0,0.0,0,3.0,0.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,092",555000.0,79285.71428571429,0.125
SIGNAL HILL,2017,SIG,6.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,54.0,1,0.0,0,0.0,0,0.0,0.0,SIG,Residential,1.0,WEST,ESTABLISHED,1980s/1990s,6.0,Suburban,SIG,"6,092",555000.0,10277.777777777777,0.0
SILVER SPRINGS,2016,SIL,1.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2550.0,6791.0,"2,514",29.0,"2,361",6.0,1,0.0,0.0,SIL,Residential,1.0,NORTHWEST,ESTABLISHED,1960s/1970s,1.0,Inner-City,SIL,"3,468",476000.0,70.09276984243853,0.011372549019607842
SILVER SPRINGS,2016,SIL,1.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",210.0,551.0,207,3.0,130,0.0,0,0.0,0.0,SIL,Residential,1.0,NORTHWEST,ESTABLISHED,1960s/1970s,1.0,Inner-City,SIL,"3,468",476000.0,863.8838475499092,0.014285714285714285
SILVER SPRINGS,2016,SIL,1.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,240.0,451.0,212,28.0,0,0.0,0,0.0,0.0,SIL,Residential,1.0,NORTHWEST,ESTABLISHED,1960s/1970s,1.0,Inner-City,SIL,"3,468",476000.0,1055.4323725055433,0.11666666666666667
SILVER SPRINGS,2016,SIL,1.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",514.0,1049.0,495,17.0,372,2.0,0,0.0,0.0,SIL,Residential,1.0,NORTHWEST,ESTABLISHED,1960s/1970s,1.0,Inner-City,SIL,"3,468",476000.0,453.76549094375594,0.033073929961089495
SILVER SPRINGS,2016,SIL,1.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,18.0,33.0,17,1.0,0,0.0,0,0.0,0.0,SIL,Residential,1.0,NORTHWEST,ESTABLISHED,1960s/1970s,1.0,Inner-City,SIL,"3,468",476000.0,14424.242424242424,0.05555555555555555
